sumtime,abscissa,total,meanv,meanv1,meanv2,meanv3,meana,meana1,meana2,meana3,standardv,standarda,label
548,47,22,118.1618518816,231.2367371191,62.7796308506,60.4691876751,6865.6147766044,13490.5802559415,3441.7308586249,3664.5332152469,104.7390569359,6208.3208540653,1
518,188,32,356.4205223685,681.6830065359,224.9591503268,198.2614624797,21389.6381068317,40581.1853880986,13731.2004731086,11995.4922699712,215.8730490177,12926.4725745185,1
582,101,33,184.5283660214,411.1413951546,112.3477421272,67.0016339869,11277.1353738029,25324.0813593571,6672.4573720763,4090.2944647358,202.7450051196,12722.6475317510,1
965,57,48,72.5393901239,121.4495798319,66.6545165075,39.1859927154,4821.0624936888,8891.1605764310,3960.1091232001,2254.7261139271,66.8702361452,6440.4611662094,1
516,38,18,104.4051881015,314.4607843137,16.6666666667,23.8501885647,6123.5781341397,19061.0782711778,631.5192743764,1127.5681105207,136.2452594803,8517.8621945783,1
990,212,46,144.8035342061,350.3052975576,63.5347082303,20.5705968303,10116.3949693510,25376.7163141849,3678.1637251218,1294.3048687462,200.3763542794,18419.3359776224,0
452,133,26,304.5751633987,651.6952614379,137.6838235294,162.4183006536,18246.3582382844,38735.3138082575,8448.9088731898,9835.6468131915,243.8315283923,14605.5029624723,1
628,80,26,87.5273269329,181.0705090117,59.5588235294,32.8935641242,5252.2952690915,10686.4785902277,3566.0963731898,2160.8477524934,65.9603840693,4315.2135077294,0
832,89,44,123.1585938521,235.2015806323,98.4867428753,44.5845004669,7955.5137152212,15859.0899303232,6023.1935826216,2552.5086123774,115.2642055728,8447.2022914855,1
741,221,35,413.4275278739,1001.6711229947,232.2935234700,43.9022578728,26559.4888875068,65435.0326360491,13998.2558184692,2659.6771977755,439.9379838428,29597.0048093435,1
339,102,21,112.6629987659,287.5617982236,39.8965141612,48.0850168350,6898.3207481711,17789.3336903855,2393.1878942572,2811.8809092610,134.3684280451,8242.1076687169,0
818,113,26,448.0637841090,1138.4191176471,243.6989379085,18.0812697850,27078.9875689841,68956.1456731385,14924.4172580525,741.2732218843,520.9563041304,30608.5750971777,0
755,220,46,256.7680208986,546.6101055807,130.8605664488,92.8333906662,15599.3323771906,33333.4744042839,7800.9997935267,5663.5229337613,259.5567420931,15798.8738116322,0
599,145,29,300.1167698823,673.7835875091,151.9607843137,107.9522455889,17681.4592785164,39562.5139428805,9040.9938485198,6405.4766306508,292.0306182444,17106.5508003958,1
680,197,42,152.7839090608,116.2837916232,228.2365510307,137.3366013072,9334.9251468831,7083.2231219380,13885.8580238698,8471.8366251310,130.4022601263,8182.7242895002,0
984,125,56,65.0493478082,111.7568331126,54.9972766885,32.0077862795,3974.0094717107,6662.8796101464,3213.9336989335,2265.9934100361,67.0546787536,4267.6556123908,0
1143,139,56,146.5678411880,282.4754901961,130.8324255628,34.5382656489,9189.6362303117,17610.8759362496,7926.5294004917,2542.0387003221,121.4342931912,7719.8781051136,0
1168,95,48,167.3302127958,470.4621848740,26.7767178944,27.0624306586,11054.8575832418,31597.0625178176,1548.0121552863,1493.4790877205,265.9003748827,20241.4944704919,1
642,127,32,256.1350998810,652.0833333333,113.6437908497,28.2916854481,17540.2557408225,46133.7486383442,6804.6411102567,1436.4030479489,353.5702860701,29722.6774038384,1
1260,63,47,76.4698371360,179.6788142867,40.2559912854,14.5726949784,4773.6661260814,11473.4273648515,2436.7101506543,729.1052711440,104.0944404142,6981.8396094146,1
1574,41,62,125.8679627521,184.4100140056,123.6111111111,75.8761612772,7856.9269213713,11955.9471051492,7464.7104212055,4542.9695838277,81.1818571067,5797.9925694620,0
682,109,32,232.9848440617,616.4033433886,72.2303921569,33.6192810458,15389.2908925962,41434.3037427841,4361.5576541074,1910.9403701568,323.8318767501,21763.9899612016,1
945,84,38,152.5195032568,363.6514969236,86.1587690632,20.4582023885,10046.8779920287,24732.2741506497,5248.5349963333,997.0646617723,266.1718067862,19459.4291230026,0
1731,148,63,140.4587519981,326.0801820728,73.9810924370,35.3608566842,8759.6091927894,19798.4851416057,5482.6382350326,1873.6651210090,148.8276036355,9306.5796842907,1
1248,176,48,208.9085904334,503.6601307190,118.5829606696,32.3371586361,12277.1071716263,29675.9045666197,7012.9320661249,1779.4325050177,296.2397574758,17559.5716310044,1
637,96,26,235.9897292250,454.3796685341,206.3419117647,76.7463235294,15813.2871340257,32508.9627013660,12192.0129877932,4715.5466046713,158.1868197292,13494.9907100405,1
1301,71,64,157.0724726638,313.5328825842,136.1807971052,21.5037383020,10076.6044026402,19499.3395776031,9328.1887124813,1402.2849178361,148.0415038274,10429.1156765681,0
919,216,47,213.8941897829,428.3061002179,165.3670186023,62.2690631808,12786.5214531537,25684.7709036411,9889.7200850277,3637.5081343358,232.3828784254,13988.3446129288,0
717,117,19,389.7671568627,642.5653594771,495.3703703704,31.3657407407,23912.8788940685,39826.2620680080,30124.7427983539,1787.6318158436,262.2738924298,16057.3425997825,1
892,119,49,97.6315810415,205.2900326797,35.2252169807,52.3794934641,6205.1890339512,13072.5311979367,2391.8632446300,3151.1726592870,100.7746527258,6690.3522305330,0
3775,212,77,214.2799795397,473.1231842134,78.9836545596,99.3042990277,13391.9601716369,31121.7652962258,3778.7731504005,5811.0204751497,254.5598698428,19393.9922845683,1
889,57,36,421.4980085601,1139.0002970885,146.6268724396,55.5028577087,33978.6465982238,94059.1607880031,8951.4217827450,5103.2929690549,556.5420803670,69370.2466525618,0
884,159,38,131.5215742382,327.8458605664,59.2437858982,18.4352074364,8358.3321538313,21152.4291316018,3906.3117325507,712.7832768274,148.6901280005,9927.6756692465,0
849,159,41,238.0225955451,595.4311211664,95.5822814956,41.3638143998,14901.1605320355,36364.0160794500,6439.2947722577,3046.4138622477,351.2050071518,21772.7688330293,1
1184,117,56,115.5334557328,276.8654684096,38.7781178595,37.3753062479,7356.0574184428,16476.2495639142,2562.2619087548,3438.3306392397,149.1865633667,9152.7978958202,0
854,123,35,252.3815184574,615.2597402597,151.0685541434,13.7600353743,19496.2038269489,50322.1174833570,9438.2126388643,500.6635247116,357.2022079116,42084.5118401949,1
329,57,19,187.4669600934,279.6107759343,238.1822612086,44.6078431373,11645.1130670559,17528.6860196094,14355.1024959247,3051.5506856337,139.4460336926,8324.1290191210,1
582,99,30,200.5408848355,403.6725801432,109.6534227726,132.8612926652,12331.8675040502,24607.9822633483,6802.9578815485,8325.0773681538,158.7217928176,10051.3481860273,1
2547,86,50,209.9415434525,315.5184359228,225.9669823926,101.4605585078,12413.4835150973,19356.3220108465,12687.9249952058,5972.0462589333,238.6582311258,14485.2014558688,1
919,89,32,161.5205754767,447.0232790086,18.6757990868,35.0147058824,10257.5535192033,28691.9376702273,1140.0617168116,1966.4165224914,296.9707828030,18793.3401631023,1
876,137,31,207.6977124183,412.7777777778,185.6617647059,24.6535947712,12446.8373084528,24998.6448283017,11128.0817474048,1213.7853496518,167.0670486840,10559.3170952406,0
847,134,41,197.1515290969,546.9481498893,29.7975403179,29.8743993217,12219.1263971696,34274.8366055055,1769.7992128478,1552.6761729378,303.6665683102,19219.0612104317,1
1038,61,52,113.6015579262,279.5885330396,46.0880430604,15.1280976787,7430.8514493764,18861.3490451655,2781.4803192839,649.7249836798,149.7862127692,12097.6976723698,0
3579,219,49,290.1497329620,635.9352573051,225.9873448077,8.5265967732,17380.0061023096,38844.6822911368,13278.9386295957,16.3973861964,353.0654905086,22432.6062906370,1
774,41,29,75.5656834615,153.3769063181,59.7312999274,21.9850311905,4494.7873735782,9329.4512794224,3575.3847048381,1078.9469557606,76.3519242736,4670.7381671545,1
779,192,45,266.2938029126,664.2562288073,127.7941790751,44.8729727001,17228.7287554942,42741.1564991720,8783.4618144311,2622.8149179500,320.1147366640,21495.4835801871,1
716,114,33,197.0605200338,471.4849624060,129.2537233473,29.8549783550,11650.7053190040,28076.0643631106,7478.6825613772,1727.5100963250,250.6298996069,15396.0008981995,1
568,45,22,109.5275332355,297.5957049486,11.3790516206,19.6078431373,6388.4070336948,17743.4979983279,378.1684259838,1043.5546767727,140.2962951017,8384.5877209581,1
804,62,35,103.6938530888,221.2942593305,75.2228163993,23.9911974538,6136.4711330348,13003.4735657526,4466.3401605443,1497.4606849016,104.6685894396,6171.3142191579,0
1082,220,55,234.6785709912,486.0055913203,176.9517066086,41.0784150446,14010.9499957278,28767.5285571842,10671.7865220404,2593.5349079587,217.7096570038,12964.4234000774,1
643,79,32,101.8033498567,236.4705882353,39.7842470321,39.3355492882,7188.1281307415,16865.1444237826,2211.2528846183,3206.7998968976,102.9985138891,8798.2355237902,0
1246,84,58,125.1269367813,263.6778672688,82.9709635050,28.7319795700,7666.2442957947,16401.1477477457,5095.6717696688,1501.9133699696,157.9070364517,10091.4770810431,0
421,218,26,501.7250233427,1103.0724789916,314.5424836601,150.2757352941,29807.5103952256,65207.4478688534,18900.2159959845,9040.8061202422,416.8807790462,24793.1939045795,1
2060,106,56,257.6356546582,384.8430773160,334.8554719306,67.5215066533,17654.4388295759,26721.6196781079,23188.4437339560,4034.0552338623,273.2704146106,24496.1106965826,1
904,123,46,136.8378653606,245.7979098072,120.3322440087,44.3834422658,8460.9827012038,14465.5676623281,7260.2920707135,3657.0883705697,139.4544524143,8901.2441802739,0
205,79,13,384.6706738251,866.9205182073,270.4248366013,16.6666666667,23477.4967199116,53913.3095027227,15408.0695459012,1111.1111111111,345.0115320367,20573.3997756992,1
2441,162,85,63.0890051925,57.7654285330,38.1244175963,93.3771694483,3882.0756917196,3884.1515197253,2035.2603920303,5726.8151634033,76.5040943007,5033.7076893731,0
395,178,25,445.1471560847,1034.9512721755,161.3970588235,139.0931372549,27183.9927135978,63889.8710185327,9501.4337434320,8160.6733788287,419.3904064101,25819.8866634717,1
826,93,40,144.0708715286,278.3056812469,113.0949675269,40.8119658120,9229.0689824698,17778.4904392459,6840.1030228832,3068.6134852802,117.3463222373,7993.2528746402,1
696,82,30,185.3192396136,276.3383131030,272.8076318247,47.9938271605,11578.1387151330,18124.6154961622,16470.7433403911,2711.9770233196,177.1931540546,10714.5506194441,0
788,126,21,354.6402915601,878.7037037037,296.5005446623,6.9300568345,20750.2616029599,50796.0390946502,18237.6825775699,133.8170043129,382.9346966369,21632.7972608592,1
1436,140,48,171.1901716039,359.1021671827,114.5261437909,62.7675600522,10240.0477371649,21638.0879296963,6804.8466935794,3642.5482865077,143.6588962083,8640.7148073225,1
671,130,32,135.6482406205,341.4297385621,35.5585655315,43.5212418301,8442.5265376115,21440.1185174506,2016.2871237020,2715.4266254432,172.9497126992,10756.2407121995,0
744,106,39,85.0701423858,126.8300375706,108.1971677560,34.3615788952,5024.3958209932,7582.5520504228,6407.2423177695,1920.7923982861,69.5928492720,4161.3121811886,0
575,113,31,211.1805153417,533.0723254214,65.4090601758,35.0601604278,12663.1430495739,31551.0309181262,4367.8701378562,2070.5280927393,230.5640550967,13693.9671009482,1
1235,70,57,195.0379394182,405.7046892831,151.6476034858,49.4324076432,11677.1711450896,24218.8210463319,9225.7040116337,2884.4518378687,183.2142074670,11117.1846227637,0
1192,59,55,127.4362228076,304.5361906946,54.8812744633,22.8912032649,8221.8562450508,20170.1527684599,3264.4604725263,1230.9554941661,157.0855881621,11729.4121867742,0
1005,154,48,196.7945408658,389.7759103641,158.4184726522,68.4285116965,12275.2796764027,24866.4182448579,9502.3524635504,4093.7722776536,179.1374193714,11217.5463702576,1
417,222,26,526.5895951847,1189.8516972579,189.5541046879,266.1866830065,32527.1965911763,72239.6907782778,13191.9759621913,16215.8226069567,458.1199034515,28409.0241640096,1
877,229,47,295.3365794478,592.5398022457,231.5219421102,81.6370992842,18201.5193664672,36334.5897039465,13782.5587751440,5700.8442447422,259.9138122732,16047.5790775572,1
805,190,37,198.6371841258,425.8189386866,153.6426406311,16.4499730597,13032.1187502666,29410.5177247006,9115.3837432104,570.4547828887,197.0213800353,16225.7658303108,0
972,198,41,296.2776588902,543.6961602209,264.6367521368,103.2906534582,18623.9681874310,34056.0632976683,15748.9194039439,7499.5347981754,253.5095845812,16252.3967035112,1
820,151,40,223.9835922819,406.2908496732,201.1894838907,64.4704432817,13399.2595205959,24242.4331576941,12310.4727963997,3644.8726076940,156.9587008160,9692.7882140433,1
562,204,29,90.9891229219,217.2509407804,27.3692810458,38.4570494865,5332.4513760216,12607.2507842631,1686.5508458285,2296.0470953087,114.4159400643,6625.8589991484,0
842,142,47,195.0221870698,455.7045949693,68.8071895425,73.5562558357,13680.8709007056,32613.8991662162,4192.3392178222,5148.4323781255,295.3372184270,24909.8345245449,1
541,164,28,361.5564885285,675.1647952628,299.3827160494,110.1219542734,22723.6181545248,43562.6230371872,17959.9874929396,6648.2439334477,227.9669630332,14504.5900240941,1
1096,193,52,147.2667854686,356.5455594002,66.3189694482,18.9358275572,9243.5511731412,22914.4953989542,3864.1502908628,952.0078296068,177.1493525789,12047.1871262806,0
972,143,43,249.8242666645,562.6825122762,162.5759807825,24.2143069349,15018.9019020462,34080.8105052721,9658.5359616379,1317.3592392287,264.1471691314,15905.8454329390,0
3879,114,134,149.5003857668,149.4083956380,151.8695431768,150.6209545258,9441.3056509007,8820.9526417271,10717.4166138173,9000.1228255872,144.7969623891,12886.1601985394,1
2406,33,64,50.5040076840,77.3090341902,55.3635127156,18.8394761464,2780.5836190174,4472.2154556516,2886.4449122524,983.0904891483,62.7072698799,3959.9031471053,1
1044,223,40,205.2922373301,540.6359979889,59.4183594184,15.8223545829,14595.3509795430,39050.2236800535,3961.8904824533,773.9387761223,265.4042110836,25223.5457803048,0
1716,220,89,148.3031311736,197.7316940085,172.0841784990,80.2074220883,8987.5365383279,11973.4191740062,10389.9175880629,4909.1879059603,97.9273346025,6093.0560277716,1
774,94,34,163.4288877238,363.0124777184,103.8844325609,23.3897528922,9737.0227482510,21710.0576118742,6269.6159742368,1231.3946586421,158.5060117457,9507.2901637723,1
779,82,39,111.1107160962,223.2775054466,99.1625816993,29.4105138255,6836.9747302100,13672.1558971265,5914.6505484002,2063.6135334718,92.2091901218,5583.1885620183,0
842,36,38,115.1455943864,266.1424291939,54.9841296672,33.9056904969,7358.8325170574,17365.8563257365,3409.9065639667,1913.9707045570,148.2475638198,9790.5773033448,0
793,138,46,137.4054209613,347.6801141913,38.4216259603,26.1145227322,8543.5172920623,21911.4141514539,2220.5923301473,1498.5453945859,233.5085416636,14774.5075383546,0
978,130,44,235.1972878175,620.0655262105,67.1743697479,35.1517737669,16336.2155706911,42834.4653979706,5365.6346116878,1975.4192431786,323.8966212489,25161.3535729437,1
654,57,31,98.2843661509,229.1688116688,31.3801884390,34.3040983450,5571.4219454212,12779.7637908476,2017.4849392034,1917.0171062127,159.6510280574,8450.4697142435,1
889,79,42,107.6193372321,248.6425339367,73.3408748115,17.4314240608,6808.3692416283,16391.0515186467,4378.3240420351,703.1735859921,101.7059766664,7577.0363501715,1
923,83,44,115.4580572446,294.3102240896,24.1711229947,36.1398287385,7461.5740974048,19550.1744406913,1268.1633513342,2099.3540785749,156.0567877399,11022.5739108816,1
1010,117,55,141.9220541082,252.6538760994,141.0039941903,32.1082920348,9435.8229021951,17956.4638267590,8454.5614875096,1896.4433923168,126.0895212009,12106.0492080293,0
431,44,23,118.2414871850,218.4181567364,37.1148459384,116.0830999066,7382.0392059861,13435.3094628099,2475.0096116878,7290.3755728871,103.8349872578,6326.7987886863,1
860,128,39,200.3955729797,437.0915032680,130.3104575163,67.1840203179,12718.0069345444,27431.9439104618,7849.7119163570,4992.0327992385,205.8031483628,12886.4305308641,1
1395,137,46,184.0967085661,280.6372549020,249.3630317624,22.2898390339,12472.7255126776,21177.2169379735,15105.2470965051,1135.7125035544,157.1700830320,15980.5793697434,1
570,75,26,179.6186160435,415.3390522876,93.5253267974,52.4437960508,11814.7619310205,28344.9496015727,5847.2085389167,2728.9728939499,222.3504803675,15488.1119232086,1
1104,180,45,236.8030831356,552.9497055232,151.0154061625,40.2731495976,15154.8130427874,36242.7431254856,9147.2745143809,2239.3947803223,323.7337111116,20818.4162779512,1
871,118,49,142.7710708946,286.9871877563,89.5946207430,51.7314041845,8599.7627426431,17566.3167285361,5367.3889125076,2865.5825868855,140.8363168150,9136.6724199529,1
902,124,52,143.3538420256,312.2452902730,85.7083926665,32.1078431373,8643.5921901329,18909.4959078082,5066.2833859022,1954.9972766885,161.7458020576,10009.2689788816,1
2719,68,94,150.4830418433,239.5087081925,139.4567828113,72.4836345261,9356.0234929080,14170.2060146060,9336.1942864444,4561.6701776736,164.9022127981,12373.4806124325,1
958,122,41,184.2768903032,425.4462041227,118.9353946707,22.6242175242,11935.5251120345,28307.6718725868,7085.4492396087,1331.5715402183,198.8637464972,14328.0379325762,1
1046,84,43,114.2004301209,287.2369561860,34.6095007749,20.7548334019,7618.1105526760,18037.6439004308,3319.1174487551,1497.5703088420,175.2881280636,11655.3709412120,1
919,55,42,73.1428042824,92.3202614379,105.2978883861,33.0630021434,4258.5061826873,5567.5198477246,6275.8237093228,1587.3297883509,64.5096054809,3990.6425457101,1
769,120,35,210.5632102245,403.5650623886,199.9777183601,47.2889599451,13213.9926930209,26142.5675439516,11920.4498124265,2780.2327856866,194.9462611604,12843.1042678603,1
580,115,34,205.6250437442,488.1758764112,71.7415754180,56.9576794035,12606.5179567098,29847.0625128641,4373.3789440712,3599.1124131940,261.3131484948,16082.9176623159,1
722,114,40,179.9102770056,397.2536450478,65.7554047260,76.7217812432,12173.2291551239,25263.7663809449,4027.6889518167,7228.2321326102,216.4022832923,15581.8217852409,1
783,179,39,269.4785205419,768.4572440087,47.9689989595,36.9224054144,16220.4677505426,46221.9898285204,2940.1404228777,2202.6842919868,397.4872726457,23812.6122507675,1
833,47,26,197.1625907052,436.1129679144,172.4468954248,7.5732326145,12065.6845274953,27107.7730106587,10358.9347980478,238.5563397165,187.4424340512,11473.7960456414,0
592,109,27,144.6425837364,302.7062908497,138.4450414781,28.9370648154,9142.0109738505,19496.5352869089,8565.7239824929,1649.2763956124,157.2335440585,9920.8269494863,0
1260,105,47,76.4698371360,179.6788142867,40.2559912854,14.5726949784,4773.6661260814,11473.4273648515,2436.7101506543,729.1052711440,104.0944404142,6981.8396094146,0
1334,61,49,158.7899701597,183.0502024948,78.0805030345,215.2392049497,9670.3120400826,10309.7977477990,5830.3449119980,12870.7934604508,165.1801506542,10293.9431972510,1
467,69,28,154.2622862110,366.4919956587,76.6416313114,19.6532316630,9537.4090630872,23018.4920155390,4432.3043553289,1161.4308183937,162.7181207519,10114.1063967229,1
660,41,18,132.8807496354,242.9396910279,162.9901960784,45.8646616541,7828.0730873819,13684.5884154360,10248.4020569012,2682.4580247612,111.0563785968,6405.3141204773,1
875,130,40,203.2615564368,398.9127702363,180.9012066365,29.9706924375,13232.6380200267,27123.2921797008,10928.6353744615,1645.9865059180,180.6439718892,14642.2965148906,1
1191,235,62,194.9837042724,429.4956140351,121.1674669868,44.0372170088,11663.8397324171,25782.2500248945,7262.7948921999,2529.6662667778,229.4403289907,14070.8244611914,0
815,57,37,87.7508062953,194.0087145970,42.4564270153,26.7872772737,5297.8784338600,11938.8598758312,2538.3955779116,1416.3798478371,103.7297683267,6633.8753776977,1
388,66,24,174.9751349815,295.3781512605,127.1708683473,152.3692810458,11544.5741441883,21341.3968528588,7555.3358598341,9035.4394753544,110.1230858848,9646.2206455348,1
995,167,42,240.5234555103,597.5209553353,125.2228163993,35.8302033364,14643.0177559823,36645.0807571082,7667.1401527882,1869.6043205093,316.2981822359,19472.1666272387,1
473,131,29,281.5913865546,458.2516339869,288.8616557734,128.9488017429,17592.7964118654,29322.1957900807,17509.7073597050,7901.2412426844,168.9868564616,11038.2784265071,1
848,139,31,182.0676977129,372.0571666895,151.0866013072,23.0593251421,11033.3505492051,22740.3379847009,9160.3342998419,1199.3793630726,181.6077953952,11375.7029645854,0
612,43,28,103.1641976301,224.9318582652,39.3446852425,45.2160493827,6626.0460543604,14906.3604797767,2329.2451044293,2642.5325788752,131.8166331666,9533.5637617031,1
968,153,44,207.3200237775,435.5876561151,172.1755368814,29.0054514629,12617.9102600498,26251.0072464717,10942.4374324893,1561.5654054777,254.4901914613,15467.5064596673,1
686,63,33,101.1982565114,241.0130718954,74.0833333333,8.7380156076,5852.8280131797,14058.9842581913,4397.0601851852,273.0051987984,118.2270145795,7150.6682505782,1
1534,48,69,36.8423533801,55.6327985740,36.1405889745,22.1029774447,2201.8107557949,3494.8033293333,2258.5173224238,1052.2762297906,36.4306127684,2556.0720459822,1
953,114,36,185.8071690215,484.9079025550,77.4932583756,28.8034677741,11109.9178600246,29181.1375966509,4629.9982471352,1538.6028017469,222.3187712030,13269.2742740613,0
4791,162,80,250.4726022458,308.5489029374,170.7465579335,281.7559074912,15957.7688474214,18287.5051394903,13104.1619420295,17095.3998010299,189.4624865967,17520.8081634868,1
270,95,17,324.6082424198,848.8467492260,97.5000000000,92.3996265173,19089.9788038273,48966.2248019353,5973.3796296296,6148.3277406823,306.5806953529,17542.0941353420,1
1000,189,53,285.6300847797,709.4771241830,111.8451405330,52.3697593159,18590.0800675988,46899.7767952497,6798.0035925086,3165.9939366614,405.4262191247,30768.5799312469,1
1065,108,42,155.8763983292,421.5372046254,32.4204584050,37.6525163156,10289.5075890952,27538.6023250426,1786.2894244911,3126.6321853051,219.5155100227,15240.2909340113,1
858,52,31,125.2573807301,299.7689075630,54.3545751634,21.6486594638,8648.6018383425,21523.1001714411,3304.5469958136,1118.1583477729,136.9137840208,12353.9723138170,1
1250,162,38,258.1875414023,659.0224028208,95.5090672651,41.5467825713,16434.5540867861,40203.2984343495,6137.0160659361,4332.8939339715,361.6523241020,22848.8161709992,1
635,50,28,95.1796916597,226.2804342010,37.3831868930,21.8754538853,5691.2907254650,13632.5935382465,2235.4033753104,1205.8752628381,111.5365750218,7021.3021176480,1
472,107,20,295.7881673163,797.2083474885,111.5876906318,27.8664917145,17264.6143265175,46605.6602770675,6801.7987650761,1263.8196584952,331.4740250255,19907.0825451296,1
718,107,38,165.2799858682,383.5784313725,64.0046296296,62.0302287582,9857.2498392279,22946.4028258362,3761.0072737338,3685.7769047161,179.5959044746,10706.6690798035,1
1097,52,59,138.3736228364,305.9972234508,90.5830341874,25.8234331255,8866.2446525955,20204.9352090911,5462.7736790279,1397.6695250672,168.6663197798,12003.1530600772,0
999,223,54,245.5214426448,492.9257977701,174.5657034744,97.9577022951,14944.4925376770,29800.2402293738,10623.3150517493,6168.0979245758,255.2413328033,15416.0890556978,1
726,84,28,186.0238574275,508.1336238199,24.5743564916,25.3635919711,12648.7956621527,34939.0310469383,1666.8346990691,1340.5212404508,279.1837725508,20497.9202585500,1
910,174,45,272.5611549186,493.6879297173,306.3452135240,56.5876293600,16900.8653386545,31525.3318992211,18341.3069456157,3250.3665052201,279.7130215707,18339.9446058436,1
1314,125,68,106.9344322118,243.5977421272,55.5444147356,26.5217957824,6435.4842506937,14412.9795164253,3707.4892159775,1478.5060310735,151.7042158305,9126.0024028832,1
1008,87,48,107.4472655250,253.4158107688,58.0541190835,25.1981687926,6832.1264006817,16746.0450047848,3507.2087460308,1154.0756379872,124.4393933069,8976.6220037899,1
653,94,37,146.1499330372,333.3401416122,66.3024679569,38.8071895425,8589.7177585386,19706.8596524485,3831.0804679706,2231.2131551967,143.9255889050,8629.4830004417,1
1534,221,64,205.6210156772,319.0625665471,203.3675692499,94.4329112346,12491.3436428654,19355.6646815430,12704.1250923027,5414.2411547505,129.2939946349,8136.6680077305,1
377,96,21,294.1769056107,727.7369281046,147.2816399287,105.5711173358,19859.7072495769,50707.0764716562,8715.5319711745,6776.4157224255,287.9509187873,21525.0403267692,1
950,60,58,232.3690094690,426.8240906704,137.6805985552,132.6023391813,13926.6329194688,25585.9904747054,8218.3440326595,7975.5642510416,193.1774735239,11379.8478854693,0
724,109,25,281.5870098039,738.6131535948,71.5379901961,34.6098856209,21429.6626364326,57680.8941339335,4607.0396602268,2001.0541151373,329.4205221540,30764.0802076680,1
912,122,42,213.9920231741,497.0978539864,109.2926887354,68.5073765196,13045.1902779135,30699.3310030207,6484.7932476046,3958.3989335632,264.4170141579,16232.9712830651,0
555,96,28,294.7807518069,711.6194625999,39.8900300861,132.8327627347,17680.6710439360,42666.4720596542,2406.1670177633,7969.3740543906,335.1235933064,20065.6653938997,1
1089,105,37,185.8805527484,367.5108932462,168.9104808590,21.2202841400,11385.0279439334,21978.9374991100,11062.2923256993,1113.8540069908,161.2781336816,10025.3202200777,1
1586,180,60,201.8007545469,577.4354343627,21.3720172929,27.8369966744,12147.9786092796,34089.4762828652,1167.0301221498,2466.1640132742,356.7654615750,21302.1674619613,1
740,216,24,578.7234068655,1750.3901560624,105.3897749576,45.7398343953,38315.4535320258,117025.6502460930,6192.7665954496,2675.2161922565,861.0036797397,57880.0497060208,1
1204,207,51,254.7993774006,565.0589402428,178.7664120631,52.4227020711,15276.4026684833,34013.7280061807,10647.5827077560,3077.4476250735,310.7394032748,19699.7820678777,1
863,228,25,143.0944819448,289.4914215686,127.6858660131,12.1061582528,8619.6887123893,17687.4804762591,7702.4019541095,469.1837067991,123.5223274174,7686.3327074251,0
855,112,35,335.6262915974,843.0449452508,149.8811645870,44.4642460088,23121.4591408499,60181.2017513482,8834.0755692255,2451.0509329623,418.1102801587,34604.2759104026,1
782,80,37,127.3272778844,304.0989422085,45.3548970093,32.5279944353,8378.8993605149,20845.5910226170,2605.1689920140,1685.9380669137,195.4573357771,15484.6248020707,1
891,135,38,206.7078776496,539.1447807193,53.4709334520,44.7335752483,12639.6387443053,31964.2861501376,4200.8651197877,2807.0681916828,333.5184009022,19791.5301255911,1
1010,31,50,122.9480839955,270.2869689542,82.2947303922,23.9468078898,7881.5977803909,17977.5244196943,4959.6956398981,1200.1731428546,128.9494260777,10380.4872416600,0
645,109,31,220.9296509769,611.5277777778,19.4027611044,31.8584140484,14605.6804775882,40775.2700617284,1137.6830894423,1904.0882815938,394.7592115176,29413.0648002214,1
738,231,73,444.3228453645,896.9080687831,313.4424603175,122.6180069930,62219.4285523462,126964.2791530190,43944.8892983119,15749.1172057075,513.4470900049,76233.9487070778,1
1440,126,60,255.4507738524,377.1174259177,233.1387531290,182.9856976529,15417.9101932304,23276.6134131098,13351.6304365091,11248.4246451492,239.0469236527,15127.8050908007,1
800,41,25,88.3207043178,165.7257935748,81.6687091503,17.5676102283,5192.1947050504,9968.8367667780,4872.7060438827,735.0413044906,67.2873578840,4191.4353773191,1
1979,126,65,232.4715020896,355.8908039558,229.7046833390,122.8890905021,14276.9341338774,21868.1196166859,13126.8148374619,8515.7219538595,155.7676976832,10293.3140343082,1
582,36,32,68.7861345255,147.5163398693,41.4047285581,24.3159486017,4922.9399641914,11587.2892185197,2313.5952507476,1360.2294197262,77.3567253614,7891.9349210246,1
1183,145,68,130.8805391203,227.0164884135,114.7504456328,56.8237987292,8553.9202279886,13707.0286559365,6919.9237181504,5423.6228656965,100.3876442365,8978.4693083980,1
438,133,25,373.3652275013,687.6099798894,369.8325163399,62.6531862745,22814.4011234031,42828.6819454903,21938.9894778718,3675.5319468474,232.4826281211,14591.4918630270,0
686,104,26,241.8435941753,397.7809873950,323.3762254902,34.6040189125,14881.6941451198,24907.1020871584,19489.1362897283,2109.0558266128,209.6262338667,13195.1993486072,0
1175,158,43,310.5414736947,611.8622448980,275.8610461729,43.9011300134,19214.0141059153,37408.9104887987,16784.4381124252,3448.6937165220,297.3673304423,18471.8563647148,0
682,174,23,480.1543549793,1160.0957049487,323.7444100447,25.2164292271,29625.5693298000,71617.8463487792,19955.2221257546,1535.8637048377,521.5624492228,32813.6339327297,1
1686,206,86,139.4439302881,192.4865779645,79.1199813259,151.7053719414,8381.2496882991,11690.6989852041,4759.5700180944,8992.8104076094,119.7877799569,7383.2597168538,0
