sumtime,abscissa,total,meanv,meanv1,meanv2,meanv3,meana,meana1,meana2,meana3,standardv,standarda,label
724,205,30,97.9338490607,260.1197886562,40.3863565628,15.0584795322,7251.1603767260,20152.2629301178,2332.2201366547,880.3670360111,149.3957291710,15084.5729481379,0
2468,142,37,59.5797195754,76.2916399342,55.7454636620,46.7020551299,950.2311406594,1300.8952803090,880.4971923719,669.3009492973,15.8487090313,428.4742225590,0
284,78,15,310.3699813259,618.4640522876,346.5073529412,121.3235294118,20261.6500712485,42649.5284933145,20899.7891435986,7366.4576124568,208.6800484151,14633.6812950898,1
3899,111,57,29.8843157945,35.4253848276,27.7839945978,29.7640474908,478.8919474759,600.5087465825,423.5045650343,465.8727471971,8.0443498460,236.5501297059,0
676,198,32,289.3057423618,744.5214138287,120.4523172906,31.8740702022,24768.9527708121,65265.8401979688,9633.8330715936,1884.0803199552,431.3265756417,55563.9958068790,0
2757,44,79,159.2239937092,187.1397879366,235.2766070957,55.2555860952,11050.9275531122,13816.5947243440,15756.0983508606,3580.0895841319,150.3505128462,14087.1933183750,1
491,181,30,367.5185959255,745.2342047930,286.8100944081,152.1822876699,22192.9259716107,45107.6175295826,17256.6692950480,9146.2524172262,280.4869898619,16900.8963676215,1
4026,233,59,60.8031868266,65.0378119215,62.1012830797,58.4706332062,979.4150350864,991.9764644774,1067.4542898493,930.3625106739,14.7167201976,456.4632428700,0
700,190,33,330.0144028495,788.3006535948,209.9264705882,57.8189649354,20240.2482681819,47546.9157161775,12601.3732698962,4620.5054721084,330.3359765848,19908.9522481008,1
856,93,13,116.8390335001,128.7216042286,109.3154324757,112.4800637959,1857.6512250779,1885.4222384082,1818.3485477483,1869.1828890771,60.5366083733,1130.6743008286,0
3672,161,88,65.7477101777,122.0087469283,42.9216900617,32.3126935432,4884.5816631771,8485.7320349353,3746.5723879244,2421.4405666716,84.0155419276,8423.8395384780,0
624,140,33,272.0191422261,753.8970588235,74.6115819209,41.9526143791,19727.5815865112,56139.4035146739,4470.2783031164,2518.5792590457,382.4096487126,37547.9677589455,1
617,46,28,97.3221458050,206.9260869331,46.8137254902,38.2266249916,6696.4150608023,14205.0620192884,2834.9561956228,3049.2269674956,132.5277913458,9752.4741328574,1
977,89,54,113.6348965812,127.8185950983,137.8988850442,88.5560209636,6967.5553151500,7893.4455251870,8317.1622968039,5511.7705134767,76.1001257092,4806.2306997860,0
1182,98,18,84.5868364502,92.2537007570,71.9521269116,123.3894162619,1312.3662837594,1316.2101237584,1135.1096647111,2010.7255763126,33.5189617708,692.3916093787,0
842,36,38,115.1455943864,266.1424291939,54.9841296672,33.9056904969,7358.8325170574,17365.8563257365,3409.9065639667,1913.9707045570,148.2475638198,9790.5773033448,0
2453,147,37,61.5556184941,67.8631501533,54.1887174902,62.6149878388,1000.7262335201,1006.9390705720,847.3976470099,1147.8419829785,14.3563968592,442.1445201939,0
2484,185,121,90.8871357005,93.4175505867,106.5790479321,72.6648085827,5652.1055003103,5988.1241960857,6287.0423468198,4681.1499580253,64.6767321351,4395.4125932473,1
1008,155,37,262.0739228410,620.1520633506,77.2654334638,88.8042717087,16528.7371895057,37291.8071387307,5208.5507868588,7085.8536429278,310.3874843764,19683.2168643055,1
2158,233,30,113.0663355806,142.5972936588,94.0664454599,127.6611199743,1692.2821674296,2196.8422567511,1296.0028169457,1960.0641324652,27.1899898978,824.5327905899,0
364,34,19,566.6891015666,1008.9616402116,629.9019607843,61.2037037037,34702.1195003661,62861.0074431007,37818.9878892734,3426.3631687243,359.2428678730,22433.0518643267,0
2492,198,69,296.7670657327,415.5053035200,405.4282191153,96.3464987204,17462.5500943649,24368.8984096128,23339.6673555490,6266.5890719661,355.5120476774,20645.9692068350,0
869,126,39,247.1342478064,556.1342592593,165.8593155497,60.5982099113,15878.7817736532,36644.6626876059,10085.0859683976,3553.0602938984,259.7177662660,19575.4371151994,1
1713,215,25,132.7985247733,165.2940316438,135.0971082986,98.0044343775,2108.6557551516,2550.6706577329,2402.7802580373,1372.5163496845,35.9707366571,987.5489152745,0
665,71,36,117.9930293796,221.6999058577,113.2798573975,40.4526029526,7025.5880073040,13016.9522563383,6743.1159926835,2594.0754105818,80.6068141937,4721.3438901903,1
410,80,26,446.2238707285,997.6687834225,231.4273247178,165.3534878864,29236.7762711125,65518.4537662260,13865.4149244379,11981.0571565627,408.0428635507,27306.2693953850,0
1926,156,27,82.5828442084,104.7301663095,70.6204601121,93.0436172557,1187.0629086936,1530.0731166774,965.3959846362,1362.4853519404,16.1508131430,440.1363937995,0
822,57,11,68.9481075521,111.5794832420,45.4822954823,72.7652464495,936.8649565704,1721.2473977964,564.9366913103,836.6990994613,16.8096032157,392.4222809832,0
1682,47,24,28.0282163055,36.5079506105,23.1491946482,32.4355654596,432.6280795299,539.1643268996,335.9911833225,546.3367510903,8.9260993603,234.9780361349,0
553,142,34,194.2487680878,495.6176649288,42.9292929293,44.1993464052,11738.3804593249,29978.6944645886,2542.7890011223,2693.6579122637,246.8279524192,15605.6634614414,0
1016,98,14,97.0237886523,101.6692049738,71.0157654315,142.6423427147,1326.9494568051,1399.4738325111,841.0724797763,2072.0394223291,53.6442636023,857.7613280749,0
1068,63,49,69.4474075269,135.5675493882,38.9355445923,33.8391286002,4128.9679732392,8215.6355142439,2090.6712414711,2080.5971640027,72.4384633393,4525.9637825768,1
786,75,27,375.5238637650,1143.6317020828,24.4895059473,52.3313492063,22544.9661669388,68813.4941664509,1300.1183975161,3157.5274785840,558.2285727539,34685.3592941546,0
1233,144,40,214.0047843190,551.0688594965,66.6458495511,24.2996439093,13219.3274376921,34366.1806183720,3967.5956712603,1324.2060234441,386.5754708226,24318.6216874485,1
742,154,27,365.5321159173,917.2266220085,237.2414645683,33.5112901544,22372.0807102420,56094.1774689538,14649.6094398526,1965.4753994801,410.1493933263,25578.5692124262,1
779,102,38,152.4060533953,374.5710784314,79.2143246187,16.1332615852,9224.8580918076,23111.7689109958,4718.0566012716,613.4869374726,240.7872347898,15153.9994741887,1
742,98,20,130.8866529068,287.7723311547,89.1203703704,37.5816993464,8650.5762937557,18931.9523651872,5312.8215020576,3148.7177296481,102.5542286060,6905.7981952060,0
2333,181,76,285.2137144078,422.2205022360,324.6297913142,108.7908496732,17382.9733322561,25744.7510614274,19807.3124912383,6596.8564441027,282.1069639295,18263.0291841184,1
2102,154,32,76.8507651916,96.9245797788,69.8343043620,71.4784879532,1274.8429904687,1648.3134990726,1142.4321327844,1161.2676385960,20.9616347703,637.9908956588,0
1199,49,48,294.4560584736,637.1187363834,228.7970743853,56.7131724485,17978.3284966436,38966.4514589423,13872.9637643002,3492.6807329073,303.9567100582,18987.7174710558,0
898,179,35,327.7546093021,806.8234869705,184.2275698158,22.0086446928,19674.7974882719,48843.8656929399,10785.5583419741,1183.5863833809,358.4838356723,21532.3422083697,0
504,136,30,316.3973950722,736.2109658678,115.9041394336,167.3876121536,26565.2240944908,66350.1936873757,7161.6329901605,12087.2287380454,349.4444379172,54158.6403364317,1
1236,188,18,153.3410318933,137.4724125995,105.9918778350,277.8952180028,2318.8921951979,2224.3035977465,1337.9829689201,4321.9468970061,71.7042103393,1545.9675959356,0
720,209,33,157.3845267274,376.0569561158,104.0775401070,23.4959893048,9331.4910774913,22168.2549512180,6490.9947024507,1201.5217943035,178.0608320696,10693.6747344888,0
1519,40,36,153.8066362813,214.3716577540,219.9987718982,55.0143221519,9298.1685257027,12772.7698699801,13504.0797168200,3308.2320858904,134.1894718314,8593.4295163546,1
1242,149,63,194.2357330852,511.3064468212,43.4296330175,47.3946927256,12443.8011795138,32282.8699257526,3458.2314421282,2834.6822886121,274.0423023115,17983.2189307867,1
1295,198,19,156.8772959072,154.4357856572,146.5449723167,169.6511297475,2403.0722878653,2584.5152117887,2300.2108352991,2324.4908165081,77.9277760623,1484.8265602066,0
690,165,32,340.5052814892,719.8120915033,304.2075163399,31.5467647733,26136.2681485937,61095.5755532061,18189.7554092443,1737.1002981900,398.7090083972,49920.2247419380,1
334,72,21,358.0872630359,791.7082330008,294.2265795207,107.6893975981,22054.1072861941,47826.5548808243,17391.1120366811,8296.0240364749,290.0820583744,17603.2321602908,0
575,88,34,164.1597308780,271.1654358713,151.2911623980,70.0225943647,10987.2173735338,19755.9081069544,9028.0215947831,4177.7224188639,110.6414096499,10851.8499339479,1
818,98,30,194.3797530756,541.1554485342,31.9748814559,53.2044299201,12267.2961658066,32478.1411676849,3856.6851154903,3193.1280288683,253.6454672898,15609.9160098069,1
676,58,32,433.6864853468,1182.8513071895,113.8888888889,47.6879084967,27963.9340362612,76980.0991338801,6847.9938271605,2860.1025513691,571.9928681883,38509.4079985971,0
1252,198,18,165.7611960191,162.0863386660,143.3374384236,258.1642893754,2547.6190138329,2595.1975920862,2343.7189927497,3722.9880621961,74.5925255749,1682.2178433008,0
1474,187,62,187.6146059856,430.7883986928,94.4632579693,46.9728915941,10982.8175441405,24717.8826119228,5511.9873447628,3267.7235529430,296.2105156095,16411.7193337021,1
1508,102,20,71.5003835286,57.5021491281,67.1179967105,101.7977353353,992.4215491873,744.3642397707,957.5564907318,1440.7475085906,39.5775638892,684.4582822961,0
1115,51,57,226.8306814596,416.2581699346,249.8638344227,39.5734490725,13667.2152388502,25175.1129373318,15022.2114535720,2322.9007966302,215.5115152376,13075.6016379531,0
1210,137,17,122.8707011739,102.8145340499,106.9039309909,183.4677787157,1897.4442518329,1403.9190110995,1530.6204580184,3137.2821367473,77.2674867729,1642.8773521487,0
710,78,34,157.8291770272,262.7258878033,185.8957219251,24.8659213533,10162.3034429742,17844.0182226875,11214.1509530134,1428.7411532217,142.9852630751,10623.4284305052,1
775,135,41,173.4402818555,425.1822523881,71.3838307045,37.0963226167,10524.1226413808,25894.0076260938,4285.6442251089,2202.2639684304,201.6789084881,12514.0921400946,0
1589,99,61,101.8523519313,181.7705415500,66.8897399400,56.8967743039,6224.9224105580,11080.8621787495,4152.4298423332,3441.4752105911,111.7232625507,7168.8082378723,1
1947,207,28,112.6773418515,77.4354544946,105.3111803655,155.2853906945,1773.6405137188,1235.0284178252,1651.8553773768,2434.0377459544,65.7047072200,1330.5366243558,0
970,209,44,304.1784675538,576.1904761905,291.5797459335,66.4922139341,18020.1122822848,34075.2412075942,17317.7321824103,3954.5143341559,268.2861197502,15704.7030385459,1
1348,221,21,165.9807971376,128.0719170566,149.4298777898,275.7675289457,2589.2749292691,2076.7691732448,2457.2784401823,4096.8688174699,82.0822527620,1433.5743040014,0
3638,97,49,27.2086308634,33.3878287534,24.0567143559,24.1813494807,390.0308113476,517.2198920090,317.4416451445,335.4308968892,6.0975415354,171.3451193337,0
3178,135,46,44.4102774616,45.7460603515,43.4808329581,44.0039390752,709.6072397086,643.2327401924,705.2077835459,780.3811953876,12.5119532813,364.0437762207,0
1321,54,19,42.4866988572,57.6412272108,33.7467321727,36.0721371882,670.7641402659,873.7046667013,464.9066801339,673.6810739626,14.3934999570,366.9028375392,0
618,107,29,226.7502648833,527.3683254978,102.7738873327,75.3030556952,13456.7519240331,31053.5995622118,6384.9077666651,4426.9431014482,197.4956397423,11575.1580348259,1
482,197,29,212.4085058596,483.0610021786,113.3442265795,64.4212339161,12959.1926424763,29643.6422245006,6818.0729989890,3855.7729975477,242.9911012511,15261.6252361822,0
411,125,24,335.2339011327,727.5756793946,324.2763772176,49.6307613955,20678.2935335154,45044.4718088896,19991.1511445537,2907.3415138215,294.8408977970,18276.4149088252,0
555,52,22,187.6538494186,506.1274509804,21.0497835498,35.7843137255,12189.4059618842,33082.7285979751,1240.1818509773,2245.3074367002,239.2920489003,15460.4261999967,0
984,94,13,100.6970851925,150.7294911046,82.8502415459,68.5115229271,1354.4639846872,1927.0560846009,1177.6529207216,958.6829487390,25.1032157324,542.8060225394,0
816,100,36,156.7542794896,327.1553773024,126.8939393939,44.7142998614,9310.6894690822,19276.2624563591,7720.4335016835,2628.2250799464,197.3498389720,11976.8861247382,1
803,183,34,302.1095086781,815.2353365589,63.5285389597,27.5646505159,17650.4986244913,47823.5290575925,3708.6026199709,1419.3641959106,577.7003233981,34571.0686977736,1
348,46,18,162.3686884455,423.1862745098,83.2679738562,45.5992923485,11014.9584409820,27572.2999166987,4966.3804519629,4912.1783306772,142.4391633668,9874.6160677993,1
773,129,36,201.2210954360,566.0170572294,39.5461879595,34.6856948346,11520.0318540104,32535.1779290240,2132.1555100174,1987.3133691735,311.9336838989,18043.6449323365,1
1598,136,24,91.3927646409,143.8053821876,74.4964699828,81.9886602212,1536.2567706091,2758.7526724697,1133.3559385071,1155.5922067386,29.4092365584,797.5422917598,0
596,79,31,84.4366459005,183.2679738562,41.4232886137,28.6186752316,4964.2912397697,10869.1582297407,2466.0074665567,1557.7080230118,106.0962914183,6201.3422407999,0
826,93,40,144.0708715286,278.3056812469,113.0949675269,40.8119658120,9229.0689824698,17778.4904392459,6840.1030228832,3068.6134852802,117.3463222373,7993.2528746402,1
666,44,10,64.0585688291,109.8948608522,46.1697345240,36.1111111111,981.1553103697,1836.0190162694,671.4901247164,435.9567901235,20.2462119728,529.2105751160,0
1026,167,52,220.6929159071,431.5043664525,181.0431450746,49.5312361944,13029.3210648401,25547.7542804896,10646.7749752521,2893.4339387786,260.8554221874,15399.7297320826,1
770,116,39,191.8499513043,393.7745098039,179.3164488017,34.4338871912,11176.2286038194,22545.5639390833,10749.1921287397,2096.6345109386,198.8233482516,11007.2975995951,0
841,152,41,208.1019832175,499.8761042879,105.3064582476,35.1312319800,13763.8849124152,33323.1969887000,6289.1555597595,2738.0625666642,256.2183315361,18349.9797502009,0
377,96,21,294.1769056107,727.7369281046,147.2816399287,105.5711173358,19859.7072495769,50707.0764716562,8715.5319711745,6776.4157224255,287.9509187873,21525.0403267692,1
1883,201,28,112.8816918455,74.7671291255,109.6866455286,154.1913008825,1826.6359107882,1157.9682054554,1774.9262593988,2547.0132675104,63.4172108507,1334.1104081810,0
950,221,35,371.5093322025,874.5801669950,214.9137913127,58.8076139547,21862.5944404767,54076.0731203765,9750.8224806139,3748.3963059377,408.5407419006,23747.0761027414,1
432,45,10,295.1654053434,767.0751633987,118.4210526316,0.0000000000,18284.1456725691,47797.3816160451,7055.0554016621,0.0000000000,265.1982345951,16480.7083112194,1
910,101,16,112.4511880110,123.5990284226,89.8556279214,123.8989076890,1987.4711044965,2171.2414210721,1455.9119184512,2335.2599739661,41.7724470136,970.5676876687,0
7699,226,114,30.7466719027,32.6434031323,30.1641271554,31.0944676854,499.2591133558,531.7785116656,485.8790877718,507.1067197301,7.2911174466,219.4285261288,0
1109,151,16,149.4068771601,172.5664546776,126.9551281036,148.6990486990,2363.2779615727,2943.3183051248,1834.4269411123,2312.0886384809,82.3130133205,1776.4230165170,0
998,96,43,306.7022790969,660.2397777293,237.2198879552,22.6471716063,18256.6535329227,39560.0261688447,14093.9239257795,1116.0105041440,334.0949990178,20518.5132135288,0
1653,154,24,97.4759712041,71.2307070964,68.9981369571,180.0493470456,1517.6165933977,1120.4201224214,882.6229803868,2983.4114183556,57.0193425071,1182.6107798171,0
796,161,27,130.6612599316,306.6863487819,96.7705191051,21.1922268908,7829.7124419642,18523.7582095420,5830.2968648535,1092.5103619879,150.2342286423,8843.8729855019,0
888,79,50,91.1499293595,198.8306781046,30.3819444444,49.9340361144,5549.9320522105,12192.4088858719,1850.6462191358,2953.6118048869,141.5796530809,8811.4001614488,1
2226,221,32,102.9951178279,90.5536205978,93.8395907378,134.8916539309,1598.6340412589,1594.5027791655,1403.8470538870,1957.4156948500,48.3216345577,997.4820999785,0
3742,217,55,61.4418198187,69.0337330744,62.5609705257,52.7307558560,1007.3279538458,1145.6883662737,1090.5070274129,785.7884678509,15.8390693592,499.4389210902,0
731,86,40,138.3952548426,278.2468047948,107.5123406006,29.4266191325,8606.6307225114,17442.3810156474,6684.0434357244,1693.4677161622,186.9808324374,11989.0127076378,0
1022,68,44,259.8866006507,544.0109377084,167.0168067227,87.1953861389,15518.1269850380,32215.1127802506,10021.4718240237,5426.2339926280,305.3227448536,18158.1584624370,0
952,42,13,42.8499373310,49.3989730400,45.2434039391,33.9074350139,639.2625727857,697.0898390927,853.0655998867,367.6322793776,17.6132614545,452.3628351992,0
196,39,13,414.3654684096,840.5228758170,327.2058823529,75.3676470588,25354.1317353012,52036.9302405058,19477.1842560554,4548.2807093426,305.7796765978,17935.7034987760,0
3235,183,47,59.6600877435,67.9180000386,58.0728131971,56.9667891777,948.9300307238,1067.5172429871,938.6682976239,903.8665536087,15.1164427190,454.1497413269,0
1717,167,25,101.3221535693,107.6901184560,90.5435849202,105.7327573318,1577.2403519226,1894.8415727044,1314.0245031953,1522.8549798681,41.3325046356,869.9925720328,0
524,73,18,242.0812799273,516.7647058824,255.8823529412,50.4292929293,14629.1390801154,31158.1362937332,15603.3737024221,2977.5628762371,187.2844322379,11459.8399997942,1
556,175,33,318.9513305322,750.8368347339,235.2941176471,34.5133053221,21434.8826744750,52288.2246444329,14208.4775086505,2094.9224052366,291.3910580127,24634.1877041363,0
1946,164,27,88.0401628504,78.6952239657,71.1880821206,136.2472231777,1292.5741317201,1241.5670830049,941.7212736502,2017.5775714354,40.8405599785,736.6429927626,0
1115,241,50,290.3525243378,510.1932220257,269.9040032680,109.1073804908,17796.8633219473,31747.5047523694,16237.7859810863,6517.6031900079,232.5406678533,15075.5691140545,1
1662,177,24,113.0328145189,82.3322241372,102.0857365803,186.9755727017,1777.2481010632,1169.4413157498,1668.4928452145,3001.5953139577,54.0511458095,1175.8345107299,0
1753,104,58,106.8138202205,131.6348469212,161.0164213283,27.7901924120,6559.0111154428,9061.6733807960,9138.8497586118,1476.5102069205,176.8651682849,12039.7181656274,0
3239,54,94,148.3633225208,219.7172278272,107.4869227686,117.8858169666,9731.4766816931,13683.5898720288,7109.5249477264,8401.3152253242,184.2105099453,15002.6816987944,1
1248,176,48,208.9085904334,503.6601307190,118.5829606696,32.3371586361,12277.1071716263,29675.9045666197,7012.9320661249,1779.4325050177,296.2397574758,17559.5716310044,1
574,53,17,171.2472884269,491.4542483660,47.1405228758,9.3965517241,10740.7662766477,31318.7729612542,2782.6169956000,269.0621284185,205.4297289884,12815.3899637667,1
584,221,30,426.7064789734,1199.3320720101,140.1234567901,35.4875701140,25499.0075937453,72089.7087928789,8254.3509945130,1819.4091257874,556.9577963979,34083.9920893748,1
777,179,36,112.4545694431,260.9551396316,77.2801544860,19.5746995648,7365.7587759271,17828.6293102109,4700.8829403221,906.9929455987,140.9981501465,11373.9605413884,0
955,181,41,299.5610140507,757.9876822524,133.1694702638,30.5690445630,20629.4963805676,54037.1096381405,7779.9576904143,1658.3061501146,492.0975536282,37358.4039263569,1
270,95,17,324.6082424198,848.8467492260,97.5000000000,92.3996265173,19089.9788038273,48966.2248019353,5973.3796296296,6148.3277406823,306.5806953529,17542.0941353420,1
1722,220,26,138.9118707048,185.4180816162,120.3101574322,128.3713569040,2341.4806327434,3200.7329605261,1893.1642354161,2223.2297813809,42.1523175163,1142.3200999445,0
730,90,39,128.1826167469,341.5274064171,27.7449742523,36.6392390289,7669.7873544762,19451.1959462817,1654.8579316710,3181.6060778887,167.7276425551,9124.3742088012,1
772,195,34,354.7575680370,849.9564977506,189.4013666072,24.9148397531,22932.2084874722,56057.7559529456,11315.3115400448,1423.5579694262,547.9059452885,35558.5874236411,1
1174,103,55,139.0472227701,262.8789193740,114.0150504646,40.2476984718,8960.6885132821,17752.1758276909,6781.4121233765,2348.4775887788,116.0586593231,9808.6372963437,0
1125,113,47,139.0199872015,333.9698101463,66.6656362245,25.6925143805,8480.9310957650,20246.1217420883,4006.8655896901,1755.2013619010,168.8283538909,10217.9561474450,1
1868,217,27,122.1092154739,92.4357246432,120.0325346635,184.3866909836,1921.7678924004,1453.3510969034,2110.0146727614,2682.3798806365,60.1373785729,1261.0511712731,0
754,179,41,206.1949300454,488.9391654098,111.5114804356,33.9952927558,13243.0843592731,31295.2036856304,6763.9536418009,2688.7945472551,237.4240763426,16619.8684715015,0
885,122,23,296.8145015227,898.1998264893,17.5568815097,17.0888682152,17489.3751108745,53202.8668851287,1000.6278875949,763.1127185961,466.8681468322,27247.9338019458,1
901,109,13,127.0589363089,157.4051757353,111.3101398509,112.4614933406,1962.1488902581,2537.7326541014,1722.5084427725,1626.2055739004,68.1761748623,1554.2655993287,0
984,75,15,79.7762799423,105.5815082714,53.3831601869,120.2523113396,1264.4738414464,1723.6453932872,726.0476300041,1975.9654217712,26.7597231190,644.2199838688,0
1061,128,15,124.6306024192,129.1803124857,96.9827586207,210.0440373609,1835.2190007700,1891.2604400109,1419.1830988242,3112.8229638599,62.3540956363,1189.8734743345,0
1439,186,22,138.2862930780,194.7672020010,116.6444338203,103.4472434127,2309.3635394130,3402.0315554891,1819.0629849167,1706.9960778332,40.3193928410,1074.6635378485,0
1310,191,41,267.0200927618,456.7846369317,356.9004524887,7.9151960004,15766.5871628819,26790.6064197927,21540.1158578062,181.8536081916,327.4065042464,19580.5970524571,1
2547,86,50,209.9415434525,315.5184359228,225.9669823926,101.4605585078,12413.4835150973,19356.3220108465,12687.9249952058,5972.0462589333,238.6582311258,14485.2014558688,1
792,116,38,192.9839440814,472.9234749455,89.8071325292,32.3032201096,13363.3000518370,33773.6482006565,4939.0667058514,2490.7935866563,292.7027874375,25788.7083412336,1
478,150,27,336.0702614379,899.8161764706,129.1870915033,63.2250816993,21009.0243503358,56743.8177901251,7863.7706784784,3671.7406699880,398.3201800574,25828.2584600356,1
396,105,25,265.3226104319,548.0690673705,142.2819338599,105.6168300654,16743.5918884128,35154.4072760129,8674.0314808781,6402.3369083472,223.7533842773,15405.3286087360,1
681,53,10,75.2633957783,112.9869220726,64.3184167774,48.4848484848,1090.9724757746,1801.2143106043,963.5916995171,508.1114172023,36.2611654927,725.4121047500,0
780,154,44,213.0531850127,505.8548419368,109.4874761499,39.0353215951,14090.5171089376,33749.2281868396,6452.8767713559,3075.9118763984,260.3355592841,18628.1976085584,1
703,92,34,139.2437421814,348.4664759046,48.5113184030,20.7534322367,8181.7667515661,20635.5009064312,2917.0127624378,992.7865858294,204.0280909222,12032.1055716356,1
1197,223,39,331.6640155601,904.4876283847,99.8200362016,45.9617180205,19335.8653428080,52590.7456528363,5945.3123513264,2694.1822480626,702.8935016805,41098.5556554692,1
892,78,49,97.6315810415,205.2900326797,35.2252169807,52.3794934641,6205.1890339512,13072.5311979367,2391.8632446300,3151.1726592870,100.7746527258,6690.3522305330,1
466,99,21,289.8080065359,662.9221132898,182.8703703704,120.2342047930,17529.3573652228,40017.1330560183,11172.1965020576,7241.8616593333,229.1519382842,13972.8055410948,1
918,161,50,188.0337193678,452.5823065394,45.2920751634,77.9788838612,11393.9994443893,27396.1758288359,2739.0598634606,4758.8876061456,323.0982074241,19380.5037357449,1
1533,175,23,122.6599280530,172.2528569964,108.4213382452,104.8284357820,2054.4443774384,3049.9343829663,1821.8726846140,1585.0181186546,36.6932337395,1099.1966307038,0
734,133,27,312.2633611848,889.3845199024,96.2418300654,29.2295738828,18325.3690650675,52175.1446683037,5741.1679268657,1641.1368662999,397.9501513935,23017.4519837023,1
1143,76,45,89.9423085515,188.1023023244,50.6256449948,43.9478795568,5369.0287870527,11339.7091826595,3002.3833754303,2531.9979155045,157.9217270910,9658.8191093606,1
815,57,37,87.7508062953,194.0087145970,42.4564270153,26.7872772737,5297.8784338600,11938.8598758312,2538.3955779116,1416.3798478371,103.7297683267,6633.8753776977,1
1379,149,20,113.2999771831,164.4157804820,96.5880458464,97.7794347515,1768.7253014963,2632.2948115459,1496.3634293899,1472.3052138024,35.8338500546,930.0749504200,0
543,92,32,93.2027649770,192.1160130719,54.5016339869,42.3109243697,6112.3324777940,13059.4636411209,3309.0444647358,2579.7225753046,129.7222356599,9154.2084503849,0
604,87,23,173.5638540103,500.1667333600,14.6244600470,30.6952049112,10571.4434864513,30465.7931488811,892.0950476203,1866.6484752027,231.0949362863,14248.7542727600,0
1429,84,53,113.1346902790,239.4916790246,58.0838129690,48.4835606247,6848.0888553990,14627.3317573858,3387.9050977733,2931.8584672378,134.6296662761,8217.7402817344,1
611,90,27,216.3249920543,534.5258295626,111.8157679739,56.7146266401,13690.9608838999,34363.0043481987,6708.6986108441,3423.9199136318,207.7563178692,13151.3623235527,1
842,155,42,303.3026942056,615.9879336350,260.1876108068,80.3944911298,19148.5342360247,39936.2630086390,15854.3787104139,4600.8893330250,278.7271916440,19144.3141867091,0
724,49,30,97.9338490607,260.1197886562,40.3863565628,15.0584795322,7251.1603767260,20152.2629301178,2332.2201366547,880.3670360111,149.3957291710,15084.5729481379,1
983,179,49,161.0678816093,345.8026960784,113.5781144354,23.8228343139,9900.9511768627,21188.5828167051,7250.9978063766,1263.2729075063,167.5454109270,10341.8980878655,0
865,95,38,152.9701225172,402.0084422658,33.4239433478,36.2254921478,9804.6886346588,24670.9707734764,2886.0785142107,2674.0740025108,210.0805426106,13339.5085752041,1
1460,103,22,72.2605800941,91.8177761543,64.1392050926,60.8247590354,1107.6997086078,1329.3285543710,1013.3520655787,980.4185058737,16.5654880214,440.9302146194,0
323,149,18,498.3748659422,1242.7588579291,308.8235294118,142.8921568627,29718.0472046045,74124.3293858259,18390.7631680123,8526.2679418173,392.0124411115,23694.1116922103,1
516,111,24,251.2375421183,558.5450847005,194.7508169935,72.1988795518,14753.4759947037,32920.1173739026,11328.3005110405,4227.2889547976,251.4629130766,14893.0683965348,1
707,51,19,169.6266469551,310.2143635232,117.6470588235,81.0185185185,11521.3355297941,22749.2509576452,6879.6990473749,4935.0565843621,106.1298882130,9564.3279876263,1
1326,173,19,140.1166270686,187.6732246080,126.8657514052,105.8109051927,2136.4154057188,2728.8660042146,1980.0589542329,1700.3212587088,40.9839949588,988.5169088719,0
528,75,27,202.6916165208,595.4044117647,23.0981334842,40.2452084437,13944.9808046555,41865.3432574010,1183.8434441606,2272.0009135687,289.1466056019,22623.9029737125,0
811,153,35,260.5404494279,715.1178070296,42.6943229082,47.4947137486,16011.6439303253,44190.4762502841,2534.7504358438,2765.3090985139,448.9493004839,27865.6515659325,1
780,69,11,95.8487939260,164.7193110702,65.0641025641,89.7125661191,1431.4689092345,2388.1345354189,916.8515779093,1466.5769174534,27.9996679065,614.1172096867,0
460,69,23,257.6387920122,755.1820728291,29.5985060691,24.9413388544,17161.7560024881,51087.5853609418,1640.3336933902,1209.0283820593,349.6637159318,26645.5982075732,0
5901,176,88,30.7229387855,34.1321456431,28.8659070725,29.1707636408,500.7649389551,572.3724747030,451.1948007999,478.7275413625,7.5915025058,229.5187470620,0
1172,41,15,35.0273445052,59.8651348651,26.2116291169,36.5189417862,437.0754892124,811.2496062047,305.9157498150,412.5988562238,8.3849493303,157.0635256132,0
779,74,39,111.1107160962,223.2775054466,99.1625816993,29.4105138255,6836.9747302100,13672.1558971265,5914.6505484002,2063.6135334718,92.2091901218,5583.1885620183,1
919,112,34,375.4361422333,1016.1850705194,82.3291160625,27.7942401181,22323.9680982606,60649.8132233287,4800.3123307491,1521.7787407042,508.2546218082,30487.9324540810,0
477,47,24,505.8130112016,1442.5996295954,179.2422232051,40.1151840046,32694.4825399223,94271.0996022737,10815.3404211068,2338.2883220785,660.4054312426,45397.7100743766,0
2026,193,32,101.3025617214,60.1100607971,102.3206973555,151.6071831838,1745.8008626340,890.1154950783,1884.6218242801,2637.2453548070,55.2774490053,1172.3095825723,0
727,36,11,45.2661689986,67.1681581743,29.6981499513,54.0209218699,656.3456250274,1076.7131516179,378.0065253202,733.0990731531,18.8782648821,354.4007497591,0
1741,146,25,88.1723515677,113.4531249683,78.3901847178,72.6737450169,1382.4103619640,1807.0744590364,1225.7103247326,1114.4463021230,22.5337785256,647.7317852331,0
